transaction_id,date,product_id,region,channel,units_sold,avg_price,discount_pct,revenue,days_since_launch
4f8fcc4b-c487-4ba7-9d3f-dd073e1162a4,2021-12-15,PC006,Surabaya,Tokopedia,4,32192.12,5,128768.49,-41
48e6fb56-14c7-4798-bd83-f275ec2737c1,2023-01-16,PC003,Bali,Indomaret,6,24429.89,15,146579.35,1032
15701c03-b735-4a26-9ff8-75b38eca908a,2024-01-17,PC005,Surabaya,Shopee,5,32571.46,5,162857.28,796
8175a935-2173-4334-a2ca-aebe34f15574,2022-09-01,PC002,Surabaya,Alfamart,4,28936.71,10,115746.84,813
bb27cf0d-0bac-4352-88bf-db0e16435502,2023-07-27,PC008,Palembang,Alfamart,5,25970.93,10,129854.66,163
c56b3186-e360-48fe-81de-6f10226e4ba5,2021-06-11,PC007,Jakarta,Indomaret,2,39009.17,5,78018.35,-356
17c9198e-92ff-4cd3-8966-15fcb5e2ed0c,2021-05-13,PC011,Jakarta,Hypermarket,7,33508.53,5,234559.72,-332
dbc4fcf6-3567-4933-8d5e-65846e0550a9,2020-11-17,PC004,Palembang,Official Store,1,26150.85,0,26150.85,-165
c08871b4-fba7-42c5-b3d7-5f7bc17e77c7,2021-05-28,PC003,Palembang,Tokopedia,1,26144.15,0,26144.15,434
d8992b90-544f-4ea1-b50a-f7d0cb32da69,2020-07-07,PC010,Bandung,Shopee,5,41777.49,0,208887.46,-984
bdac2c99-f715-4481-97ed-7ec704b6fd83,2024-02-22,PC012,Palembang,Official Store,1,27925.6,0,27925.6,931
7809feac-5daf-45a8-8d48-01eea2fa81ec,2022-06-18,PC005,Makassar,Alfamart,3,35866.54,0,107599.62,218
67d3b0d9-7eb8-4f51-955f-24d6bf397347,2023-02-01,PC013,Makassar,Alfamart,4,28565.07,5,114260.3,-348
0b1816a5-e05c-4d19-a386-1f41dd0acbbc,2025-03-18,PC003,Semarang,Indomaret,9,27772.7,0,249954.34,1824
7fcd79ac-bde3-4147-8704-374ae1573763,2022-06-18,PC009,Medan,Official Store,3,33820.44,0,101461.33,636
7c8a61a6-1a70-44a8-9dad-33db638ba79d,2025-06-28,PC005,Yogyakarta,Indomaret,10,32596.89,0,325968.95,1324
2475cbbb-44fd-45fd-84a6-ad2fa709d791,2020-06-03,PC014,Denpasar,Hypermarket,5,37680.25,0,188401.23,-1459
bef2a9c8-d144-4197-873c-2293357d9da1,2022-08-10,PC009,Palembang,Hypermarket,5,34288.37,0,171441.87,689
bfb36495-807a-48dc-a7c9-e5521fc187c9,2023-05-11,PC002,Jakarta,Indomaret,6,31389.26,0,188335.56,1065
f74e1fd2-7760-4e36-b538-2a3c4ff66198,2022-05-24,PC003,Medan,Tokopedia,3,26660.81,0,79982.44,795
9aacef26-fbb7-4fb5-b87f-5716ec837688,2021-04-23,PC013,Jakarta,Alfamart,7,30710.57,0,214973.99,-997
05b9b0d6-c625-47bc-b554-d2be0c94bb73,2020-10-22,PC001,Medan,Alfamart,2,24691.13,20,49382.27,250
1e003934-6f0b-48dd-a86a-7dd496d3a5a7,2023-09-07,PC001,Semarang,Shopee,1,32357.42,0,32357.42,1300
aea0674c-8454-42bb-b104-cd9c5ab37867,2024-02-07,PC008,Medan,Indomaret,3,29272.97,0,87818.92,358
8f5376a2-49c4-4dd6-b649-7d47cb4c9fd2,2022-04-18,PC002,Bandung,Alfamart,9,32708.74,5,294378.62,677
e5a7c199-b851-4c95-84ee-018ca7f34137,2021-03-03,PC011,Palembang,Indomaret,8,29979.47,15,239835.8,-403
7afbd118-5614-45b4-95f1-c329a19433c0,2023-02-08,PC002,Semarang,Alfamart,2,31554.13,5,63108.26,973
d9b8e803-ac09-4802-8769-cb7e31cb3142,2021-12-22,PC006,Jakarta,Indomaret,6,36004.12,0,216024.69,-34
62062350-2460-444b-bbdf-3dce13e2375e,2023-06-05,PC013,Bali,Official Store,6,32656.97,0,195941.81,-224
732c7545-2d23-4341-861c-c27e2c9de1a9,2022-02-25,PC006,Semarang,Alfamart,7,34650.01,5,242550.05,31
238b2bfc-5ad0-43a0-9fbd-070bcef45f97,2022-01-02,PC006,Surabaya,Indomaret,7,34055.23,5,238386.58,-23
7cfef93e-51b1-4b7f-a053-8c0376c344b2,2022-06-04,PC012,Yogyakarta,Hypermarket,4,23821.86,20,95287.44,303
9d69a29b-4c98-47ce-a02d-c048fe0e8c29,2023-04-29,PC010,Surabaya,Alfamart,6,43543.19,0,261259.17,42
2dbdfe5e-d8e4-4571-9ebb-513dba31f90f,2022-05-02,PC014,Semarang,Tokopedia,4,32448.29,15,129793.15,-761
0875018e-53ae-4926-a188-f0d322b76c4e,2024-12-15,PC001,Jakarta,Hypermarket,2,31676.13,5,63352.27,1765
4b1706f5-85c0-43c8-ae71-4d4740190bde,2023-10-11,PC013,Semarang,Tokopedia,1,31613.14,0,31613.14,-96
5fa35a67-a3e8-44c9-ae45-98677e774d54,2022-08-29,PC001,Palembang,Indomaret,4,27355.47,10,109421.88,926
a7785da0-b8ef-4a13-98b6-77188a027bc2,2022-06-20,PC003,Yogyakarta,Official Store,6,27167.84,0,163007.07,822
4a814100-8f03-4f44-a495-006fa6369425,2025-08-01,PC004,Palembang,Hypermarket,4,19178.2,20,76712.79,1553
b2914e5c-d5d0-4fd8-b230-77d721d6becd,2023-04-19,PC011,Palembang,Hypermarket,7,34116.94,5,238818.56,374
791fa3e5-5ef2-42c4-98bb-1a2e26eba1be,2021-03-27,PC008,Surabaya,Tokopedia,4,25503.37,10,102013.46,-689
198f6b0f-4974-4c63-bc12-ab4aee0ef2bd,2024-12-02,PC009,Palembang,Shopee,3,33448.29,5,100344.87,1534
81e97e11-6ff2-44a6-adac-42feea8f7ccf,2020-04-16,PC001,Semarang,Official Store,2,30487.93,5,60975.85,61
253125b5-c06f-4772-9f9e-d22f82fb1e2c,2022-02-02,PC009,Palembang,Hypermarket,6,33806.96,5,202841.73,500
842d6501-bd86-4898-8c85-b4e666cd82ac,2025-06-12,PC014,Yogyakarta,Tokopedia,1,39822.53,0,39822.53,376
0cade650-5c09-475f-92f5-72b005e3416d,2023-04-04,PC015,Palembang,Alfamart,1,18125.6,0,18125.6,854
0ee2fa76-5671-4673-a7a8-5f466599e51e,2020-03-21,PC015,Jakarta,Shopee,4,17680.3,0,70721.2,-255
e380d126-acc8-4b91-aa27-d30158509b25,2021-11-28,PC012,Bali,Shopee,4,28547.59,5,114190.37,115
830c4c17-f6cf-41a0-9312-966c8a7aa2a0,2022-08-07,PC015,Jakarta,Indomaret,5,17550.2,0,87751.0,614
4c08cb12-ca6d-4a9e-b005-2f9a0f18cbd6,2024-05-10,PC009,Yogyakarta,Indomaret,4,34345.12,0,137380.48,1328
478af29c-1f17-4577-abc8-af97fae465ce,2023-03-25,PC001,Bali,Official Store,7,32981.91,0,230873.39,1134
11690a0b-0291-442b-9bef-1906fba40a73,2025-06-01,PC007,Semarang,Hypermarket,4,37996.09,5,151984.37,1095
ffbd946b-0b70-410f-852c-2f8ef06741a0,2024-05-07,PC013,Denpasar,Indomaret,3,33140.28,0,99420.83,113
47185a34-716f-4c57-8c46-9ae90a725641,2024-01-03,PC001,Yogyakarta,Shopee,2,29588.02,10,59176.05,1418
65a2d17e-f41c-4231-b85e-df1a293f27ed,2023-11-03,PC009,Bandung,Shopee,2,29905.06,5,59810.12,1139
7de17059-607d-4fa5-8478-639570791cac,2023-10-31,PC014,Jakarta,Tokopedia,2,39723.87,0,79447.73,-214
7bc79b31-a747-4c9a-a912-9569e116f6df,2025-08-14,PC004,Palembang,Alfamart,3,23375.56,5,70126.67,1566
41cadb7f-348c-494e-aef1-96b92515e788,2024-08-14,PC013,Bali,Tokopedia,1,33455.44,0,33455.44,212
bf25ed4c-f20c-4423-8056-c6e038c06654,2024-01-15,PC002,Makassar,Tokopedia,6,31011.6,10,186069.62,1314
51667b94-74cb-476a-924f-44a0bf193b80,2020-01-01,PC004,Palembang,Official Store,5,23745.55,5,118727.73,-486
23e6f6a1-f56d-4926-bee2-f93773b1bcdf,2022-06-21,PC002,Medan,Shopee,3,27551.14,20,82653.42,741
a2286e4a-46db-4527-a528-27346a729b5d,2021-05-21,PC002,Makassar,Official Store,4,30905.59,5,123622.38,345
85c44ac4-7d8e-4a2d-a555-01872094e950,2020-01-30,PC014,Surabaya,Alfamart,6,37814.18,0,226885.06,-1584
39c635a6-df4f-4d8a-aa66-b16378abfb96,2024-07-19,PC014,Bali,Indomaret,3,34416.92,10,103250.77,48
b8894c01-2a95-411e-b705-1ded15b5e3a4,2022-03-20,PC008,Makassar,Indomaret,6,26731.69,5,160390.14,-331
9feae9aa-6f5c-476d-8a12-5db4c7cdb177,2025-03-10,PC008,Palembang,Indomaret,2,27820.37,0,55640.74,755
5ee708da-458c-43c8-bc5b-80a55183e9da,2023-06-08,PC009,Surabaya,Indomaret,8,31615.64,0,252925.15,991
3ed30022-39cf-44d4-abff-944886d11792,2023-06-06,PC004,Bandung,Shopee,4,23747.39,0,94989.56,766
106f8580-1c07-4517-a83a-eeccf230822e,2021-04-08,PC013,Makassar,Hypermarket,3,28919.06,10,86757.17,-1012
a53587dd-7362-4fc1-abb2-297bd0069c36,2021-11-23,PC003,Bandung,Shopee,3,28196.01,0,84588.02,613
050534bc-7556-4e96-a442-2120ad67dedf,2022-07-05,PC004,Semarang,Shopee,5,23558.72,10,117793.62,430
76a6e62a-e0a3-409b-8017-b7272d740eac,2024-07-27,PC010,Makassar,Official Store,3,39434.58,0,118303.74,497
a23ea5ed-e913-47c1-9340-b9715ee1a863,2021-09-24,PC006,Denpasar,Alfamart,4,34411.57,5,137646.26,-123
51945b14-6a60-4ce0-ab88-f7e9d59e48ed,2023-02-23,PC007,Jakarta,Alfamart,9,37588.81,0,338299.26,266
0e05ac78-3e1a-4d9e-978e-a26ef5c08f2e,2021-08-19,PC009,Bali,Alfamart,3,31880.02,5,95640.07,333
5320b88d-9405-4011-ac86-fe29be379253,2023-04-23,PC004,Bali,Shopee,5,24647.1,0,123235.51,722
3de707f1-a17a-4b36-af5a-04e79ea42d03,2022-09-17,PC006,Bandung,Tokopedia,4,35663.07,0,142652.29,235
f6321c05-fed6-4387-9d21-366fff59142c,2020-04-17,PC007,Surabaya,Shopee,3,37621.93,0,112865.79,-776
66b17a11-1278-4a05-912e-9e90d458187a,2025-07-22,PC012,Medan,Indomaret,3,24126.38,15,72379.15,1447
cca02287-5e54-4bf4-a8f2-7b2d14006ef6,2025-11-18,PC015,Yogyakarta,Alfamart,1,15976.01,5,15976.01,1813
e271ca18-0206-467b-babb-373b4dfda1ac,2023-04-30,PC005,Jakarta,Hypermarket,4,29968.95,10,119875.82,534
1b90ac82-9f8d-4348-bc3a-974472f87c61,2024-08-28,PC015,Palembang,Hypermarket,2,16473.05,10,32946.1,1366
d65ef64f-6843-4c6b-af0e-1326c13f10a8,2022-05-23,PC003,Medan,Indomaret,3,27860.22,0,83580.65,794
8ecef4f1-17c6-411a-8424-16bc35cbb27e,2020-10-25,PC014,Bali,Hypermarket,4,31863.07,15,127452.29,-1315
5d48ed58-b901-42fc-8048-0e3c99e83c08,2024-12-31,PC009,Bali,Indomaret,7,32539.28,5,227774.97,1563
96e9d323-cd98-4af2-acfc-c0c333b06f0c,2020-01-04,PC004,Palembang,Tokopedia,3,25244.86,0,75734.58,-483
04fe0739-acf5-4532-a052-be39a4f04ef4,2020-10-15,PC004,Bali,Tokopedia,6,24384.03,5,146304.18,-198
b0e88320-af17-4e24-922e-57d09a58960e,2020-01-25,PC012,Bali,Shopee,4,26704.08,5,106816.33,-558
f1505bec-fdc3-4216-af3a-50c9aba7e2b8,2022-05-02,PC003,Medan,Tokopedia,2,25124.81,10,50249.62,773
b6cb4787-d881-4ea9-b5e4-d29e35ec5be2,2025-06-17,PC010,Bandung,Tokopedia,2,34048.09,15,68096.17,822
cc103a3e-0bc2-4e02-8170-9cdb987d9939,2023-08-01,PC010,Palembang,Official Store,3,42060.57,0,126181.71,136
206013ae-0410-4a66-aa41-ae22cbfb4b8b,2025-05-16,PC010,Makassar,Tokopedia,5,39782.06,0,198910.28,790
a8213688-a72d-4ef6-b268-e5e98ecc18c5,2021-05-29,PC007,Surabaya,Alfamart,9,41492.56,0,373433.07,-369
65e179fd-8a7c-4692-9ae4-377c390a4b7e,2021-11-07,PC002,Palembang,Hypermarket,5,30015.02,5,150075.1,515
cfea8ac9-3731-433c-b34f-f26532793ccf,2022-12-27,PC014,Makassar,Indomaret,7,39612.48,0,277287.38,-522
1a239c49-d759-409a-95ee-d31e1102f219,2023-01-09,PC003,Makassar,Alfamart,5,26890.39,0,134451.97,1025
2ea43936-676e-45b1-b50b-ace17958d2ff,2021-07-27,PC007,Jakarta,Shopee,3,38973.58,0,116920.73,-310
2b84adf7-2b6a-474e-9b3a-3dc590b2e536,2024-06-19,PC005,Denpasar,Indomaret,2,32644.97,0,65289.94,950
19d138cf-77ff-46fc-b7a7-d83e3226858f,2024-03-09,PC008,Yogyakarta,Hypermarket,5,28657.26,0,143286.29,389
4fd86aea-bd23-4892-ae5f-d9e9e44c9fea,2023-02-01,PC004,Semarang,Indomaret,1,22848.69,10,22848.69,641
8cb2bcff-afc7-4afb-8c4e-8737236a8e6a,2024-10-04,PC014,Makassar,Indomaret,4,34327.36,10,137309.43,125
c953ce80-04b6-4de4-9069-db2d5a7baf1d,2020-08-08,PC006,Surabaya,Tokopedia,4,28476.06,20,113904.22,-535
d8a673fc-6312-4da4-a315-88ed138cf6cc,2023-11-29,PC015,Makassar,Indomaret,4,14185.89,15,56743.57,1093
4fc2a3c9-bfb4-4a0a-9c3d-e2e4059f85c5,2021-07-21,PC008,Jakarta,Indomaret,4,29216.43,0,116865.72,-573
756bde45-f690-46dd-8108-5b3ad84ef3e8,2023-01-17,PC012,Semarang,Hypermarket,2,31130.09,0,62260.17,530
6dca7e22-84bc-4445-9406-caad5d45bdce,2023-06-23,PC002,Bali,Indomaret,2,30397.85,0,60795.69,1108
6e89d11a-dc55-4c70-b1b9-1725eb05b6e1,2020-06-30,PC002,Semarang,Hypermarket,3,32454.19,0,97362.56,20
0e110efc-12b4-4ebc-9322-5d9e23e7a6aa,2022-06-11,PC011,Bali,Tokopedia,1,35349.47,0,35349.47,62
ac8ce4f7-98e3-43a8-8c45-a189293100a6,2025-11-14,PC007,Jakarta,Official Store,7,41816.54,0,292715.8,1261
25458a33-bf85-4519-bed3-debedd99385b,2023-07-07,PC001,Palembang,Tokopedia,7,29542.99,0,206800.94,1238
56b9c175-fc16-41c4-89e8-add2bc67111d,2021-06-07,PC003,Palembang,Shopee,6,21210.6,20,127263.59,444
66489c0b-8760-4afd-aa45-a33e2f04c291,2021-10-27,PC011,Surabaya,Hypermarket,2,32738.83,10,65477.65,-165
ee6c9d84-3f53-4dea-92dc-6f4c065b30b7,2024-09-14,PC001,Bandung,Shopee,4,31120.63,5,124482.51,1673
9ac2ac45-fd34-43a7-a3ca-1a83d89b5455,2024-10-26,PC003,Bali,Tokopedia,2,25090.51,5,50181.03,1681
0202cedd-8eef-423c-b420-1e2f0c142432,2021-09-02,PC003,Bali,Tokopedia,2,23216.32,10,46432.64,531
bfce0204-6a64-467e-b25b-e145b55bdfb6,2021-03-13,PC002,Makassar,Indomaret,4,33978.06,0,135912.24,276
7a258940-4c9e-4401-a94d-84c0b871ec82,2023-07-18,PC004,Surabaya,Tokopedia,2,20100.99,15,40201.98,808
43390b00-39f9-4f47-b11e-9cd4dc1eedd2,2021-11-08,PC001,Palembang,Indomaret,3,27948.5,10,83845.5,632
363a1f49-6122-461e-b853-dd694a338936,2021-04-13,PC012,Surabaya,Indomaret,5,25185.27,10,125926.36,-114
1413b95d-6af9-4d26-b804-aede1a50f1cb,2025-02-20,PC014,Bandung,Tokopedia,5,35261.18,0,176305.9,264
6dc331f7-f1f5-4ec1-ae9a-57a25e4e70d3,2024-06-10,PC013,Yogyakarta,Tokopedia,5,30414.79,0,152073.94,147
2bb9c66f-7278-44d2-a16b-83d7b177ae21,2021-09-22,PC006,Medan,Shopee,4,37562.64,0,150250.57,-125
aa0233d1-9c0a-40a6-bee6-4bb74e8b74d2,2023-08-15,PC003,Makassar,Alfamart,2,28474.74,0,56949.48,1243
ce5ca1f4-9175-4adb-857a-aa76cc8e14dd,2020-08-23,PC010,Makassar,Tokopedia,4,39210.55,0,156842.2,-937
62acacdd-86ec-459c-aa57-2c9e97a7e497,2021-07-28,PC015,Semarang,Tokopedia,5,15020.0,10,75100.02,239
a6517ebd-3e54-4a7e-a971-3e83924b663e,2025-02-28,PC010,Bali,Shopee,4,40345.13,5,161380.52,713
40b31cb0-827e-418f-babc-8a9e3ddd44d1,2024-06-12,PC007,Semarang,Shopee,5,40940.1,0,204700.5,741
e308ff47-1881-4f11-9cfe-436a63d5b253,2021-05-07,PC006,Bali,Shopee,3,36353.43,0,109060.3,-263
01a855e0-7416-4a8f-b3d2-8ecdb7286347,2020-09-28,PC008,Makassar,Alfamart,3,26118.5,10,78355.51,-869
45dee15c-5266-4ba3-9d70-da9c82fb2ca2,2024-12-24,PC008,Palembang,Hypermarket,8,28075.31,0,224602.5,679
6b1edae1-866f-4d89-93b4-30b663cd7f9c,2024-02-19,PC015,Makassar,Tokopedia,1,16629.94,5,16629.94,1175
5a0dce46-acba-46a6-8257-ff4b817db76a,2022-11-01,PC005,Surabaya,Hypermarket,3,33810.79,0,101432.37,354
adf07062-5463-4357-96de-a7c12406b003,2023-02-15,PC008,Medan,Alfamart,3,29113.4,0,87340.21,1
c043ca4a-cb94-46f5-8729-929d243162f5,2023-09-15,PC009,Medan,Alfamart,3,31558.42,0,94675.25,1090
5b231725-57ad-4c3b-9648-0cdc100ef91f,2020-12-28,PC011,Medan,Shopee,4,36629.57,0,146518.28,-468
d779b902-99d9-42d9-a9f7-ca2ac0186f07,2020-10-22,PC003,Palembang,Shopee,3,27673.79,0,83021.37,216
e9667133-257c-4b82-9cbc-6a0361af22bf,2022-09-09,PC010,Semarang,Hypermarket,3,35212.72,10,105638.17,-190
9f9fb7e6-cf49-402e-8935-bb0440e18a9c,2022-12-25,PC003,Denpasar,Alfamart,2,26915.22,5,53830.44,1010
5275a449-766c-4d66-ac91-447dec63bf34,2025-10-06,PC010,Surabaya,Shopee,1,39587.55,5,39587.55,933
5cdb236c-10a7-42ec-acc3-799560bc4c32,2021-12-01,PC008,Makassar,Shopee,5,27213.21,0,136066.07,-440
58656c73-9271-4917-a0da-7341dfafc614,2025-02-24,PC007,Denpasar,Alfamart,3,37015.42,0,111046.25,998
b36732c1-8e2d-46e5-910f-78a929aa51c3,2020-10-22,PC013,Palembang,Official Store,5,28108.17,5,140540.86,-1180
ebd492a8-bb4d-4b4b-a7b8-ea91c1b513f8,2022-12-17,PC011,Bali,Alfamart,5,33488.62,5,167443.11,251
8bf4b3d2-8d61-4cc9-b5a8-fdf2b7748106,2021-12-10,PC006,Denpasar,Hypermarket,2,34312.79,0,68625.57,-46
ba788889-d221-4b81-9da2-d448d3bde5e0,2023-04-20,PC002,Surabaya,Shopee,5,29290.09,10,146450.47,1044
e473922c-d94e-402b-8454-002c5651f588,2024-06-15,PC003,Bandung,Tokopedia,2,27192.21,5,54384.42,1548
72f703d1-9688-482d-b5d6-844316fd6958,2023-03-08,PC009,Jakarta,Tokopedia,2,26225.06,20,52450.11,899
4211c53e-5f0e-44a3-b32e-211021d980da,2021-08-28,PC003,Surabaya,Shopee,2,27442.06,0,54884.11,526
1daeb623-4e1f-4cec-b693-909682be6322,2025-04-23,PC002,Denpasar,Alfamart,5,26587.03,15,132935.16,1778
6c9ce268-c379-4b9e-9e73-835e344914fb,2021-01-14,PC007,Bali,Tokopedia,3,35319.87,15,105959.6,-504
69cc7618-a65f-4d09-a364-be6f09a66266,2021-05-28,PC006,Yogyakarta,Tokopedia,3,33996.15,0,101988.44,-242
0a004088-6a5e-40e1-8dbf-30ea3f1f3e90,2025-03-16,PC009,Bali,Shopee,2,32087.11,5,64174.23,1638
95c8c32b-02ff-4025-ae0e-28c217a2e246,2021-11-28,PC015,Bali,Shopee,5,16667.54,10,83337.69,362
0a428cc4-5ec8-4a8f-8b2f-083b713abdfa,2025-08-01,PC004,Makassar,Indomaret,3,19993.39,20,59980.16,1553
3cb36182-8bd9-4349-ac56-0a0815959e5a,2020-09-07,PC009,Makassar,Tokopedia,4,33254.41,0,133017.62,-13
980ebdcf-9f11-4aef-85a1-323acf94a715,2025-11-18,PC013,Semarang,Shopee,4,31446.52,0,125786.07,673
fa20d8ae-35d6-4206-8ecb-cb90064fc87e,2024-08-01,PC015,Surabaya,Official Store,6,18806.12,0,112836.71,1339
2cf5fc90-0e78-4cb9-b1a7-086891c1eb35,2021-06-13,PC014,Bali,Alfamart,5,35158.57,0,175792.86,-1084
bc012cc6-61bd-4446-a1ff-6ef1008b0a15,2023-11-25,PC012,Surabaya,Official Store,3,29827.24,0,89481.72,842
643ae95c-176d-4ec3-8f7e-b59e79c2a5c9,2021-08-29,PC008,Yogyakarta,Indomaret,3,23713.39,10,71140.18,-534
e8873f04-9cf2-4646-b99d-00b16cf7a7b2,2021-04-22,PC013,Jakarta,Tokopedia,3,30949.06,0,92847.19,-998
223d918a-6eea-469f-80d6-7acd53237b79,2020-01-08,PC007,Palembang,Shopee,6,37620.64,0,225723.81,-876
c95e6941-154d-41dd-8170-f2dcaca2ce42,2020-04-30,PC011,Makassar,Tokopedia,4,35029.86,0,140119.46,-710
9c5c72cb-253e-4f1d-834f-84adf11532f7,2024-04-03,PC008,Yogyakarta,Hypermarket,3,21411.99,20,64235.98,414
ee8549af-86cb-45bf-a66b-ab3cf6564817,2021-01-11,PC006,Jakarta,Tokopedia,1,31887.38,5,31887.38,-379
e69912aa-6aaa-4c86-90c0-1db11f76516b,2024-05-02,PC002,Jakarta,Official Store,6,30005.78,10,180034.68,1422
e9fcc83a-b541-4e77-b04b-500d252ef22f,2023-03-08,PC010,Jakarta,Indomaret,3,43260.28,0,129780.85,-10
ded40019-60e7-4a3f-94bf-2c2b9b817adb,2021-07-28,PC005,Bali,Shopee,8,35784.75,0,286277.97,-107
7e5ee5d3-167d-4ebb-9790-7fe548b48fb3,2020-05-29,PC013,Surabaya,Official Store,4,23624.08,20,94496.33,-1326
bae202fd-540b-409b-8a3e-4f9ac1e37086,2025-05-02,PC008,Semarang,Tokopedia,7,26206.1,5,183442.72,808
e0880652-b96b-4d09-971a-5da2a6c82ec0,2021-08-15,PC005,Jakarta,Official Store,7,32667.18,0,228670.23,-89
5497e673-e1ff-4821-bf95-9093193a7159,2022-06-26,PC012,Semarang,Indomaret,3,31462.53,0,94387.6,325
585d941a-c6ad-45e3-8bf0-2f5590c2d037,2023-03-26,PC010,Semarang,Official Store,5,41407.78,0,207038.92,8
ff6e33ea-af0f-439b-a5a2-822835667bda,2020-08-30,PC006,Makassar,Indomaret,4,36428.8,0,145715.19,-513
2483ae05-ae14-44ba-b91f-98e2a36c42e2,2025-08-05,PC002,Yogyakarta,Indomaret,4,29094.48,5,116377.92,1882
8e77de95-fb85-47a5-a93b-03eb4160736f,2022-03-24,PC006,Yogyakarta,Indomaret,3,32995.77,10,98987.31,58
e2af8625-25ce-46e3-bb32-467f60ccfd00,2023-07-03,PC012,Denpasar,Official Store,3,23927.13,15,71781.39,697
2c4f03ef-8d8f-40e1-9632-a2c4490ada60,2020-09-09,PC014,Jakarta,Alfamart,2,38568.37,0,77136.74,-1361
04eebe11-7cc5-490e-aaf5-963e0ac0119d,2022-01-17,PC006,Jakarta,Hypermarket,1,37752.74,0,37752.74,-8
daa42159-a08a-415e-b647-2f7729fd39be,2020-01-19,PC015,Surabaya,Hypermarket,6,18667.83,0,112006.96,-317
f1df8f89-089f-4671-b658-da1cad71970b,2025-06-17,PC003,Jakarta,Hypermarket,6,25951.82,0,155710.91,1915
63991920-0596-4778-9fc3-e24b0501427d,2025-05-29,PC001,Yogyakarta,Official Store,9,28422.41,5,255801.73,1930
9e249e62-5557-49fb-8e11-41949c73a6f8,2020-10-12,PC006,Jakarta,Official Store,3,34950.82,5,104852.47,-470
0b8871f5-6925-46b6-a973-6ca1076e418f,2024-04-08,PC014,Jakarta,Official Store,10,30775.67,15,307756.74,-54
315abf2f-000f-4630-832b-b66738174611,2022-08-05,PC004,Bandung,Tokopedia,6,21108.77,15,126652.65,461
c448300f-fc75-405a-885c-72f2bf6ea6fb,2021-07-10,PC015,Surabaya,Shopee,4,16775.78,0,67103.12,221
fa6b465f-ee36-4ab2-bc09-278321c844b5,2022-10-05,PC009,Medan,Hypermarket,3,25875.11,20,77625.32,745
b61f457d-26b4-42e1-b72e-d30283e2fe4e,2025-09-05,PC007,Palembang,Shopee,5,40324.87,0,201624.35,1191
9298acea-74eb-4cf9-82f7-d91d4cfb2d40,2020-11-09,PC005,Palembang,Official Store,2,27904.32,15,55808.64,-368
0e46bdbd-6053-4ccf-bbd7-296c4f1edd19,2021-04-11,PC015,Jakarta,Indomaret,2,16833.99,5,33667.97,131
6f575502-4d5d-4877-9008-acd07c052c15,2021-03-30,PC001,Denpasar,Official Store,5,32730.41,0,163652.07,409
ce308b2a-f38e-4230-93af-d2ce866e9009,2020-12-07,PC013,Makassar,Indomaret,4,32734.71,0,130938.84,-1134
68be83d5-e677-4b10-bed6-19dc05365aa8,2021-06-30,PC015,Semarang,Indomaret,4,16289.43,10,65157.73,211
76559fc4-432c-44a9-98a0-9ca7be8cd09c,2024-06-20,PC003,Semarang,Hypermarket,4,29113.34,0,116453.35,1553
74c0488c-9020-479d-8cdd-b4b0018acbf1,2024-05-29,PC014,Jakarta,Shopee,4,34973.05,0,139892.22,-3
00d752be-42ea-4934-b40d-26238f8f5a72,2022-12-31,PC014,Yogyakarta,Hypermarket,6,36311.27,5,217867.64,-518
4a3cb494-f5d2-4078-b4ff-45d2c1c751bf,2020-11-18,PC011,Bali,Hypermarket,2,33475.77,0,66951.54,-508
d1e4ebce-aaa0-4940-bf84-ba84906ddc77,2022-10-09,PC014,Bali,Shopee,5,33728.99,5,168644.93,-601
6d71fd6b-5412-453a-aa15-7b7f34592bb3,2022-11-30,PC008,Palembang,Official Store,3,22624.28,20,67872.83,-76
2104258d-867a-4e57-a6ae-aff1b7b15542,2020-04-11,PC007,Medan,Official Store,3,35590.29,5,106770.88,-782
461a66ef-7062-4a2f-a975-4de9582ae56f,2025-04-08,PC001,Semarang,Tokopedia,5,28263.93,15,141319.64,1879
62b325e3-aac9-4a8e-92b0-ee408e3afa68,2023-02-04,PC011,Bali,Hypermarket,6,32051.1,10,192306.6,300
fff928c1-075f-4a5b-813d-c86c35c392e6,2023-07-20,PC010,Semarang,Official Store,3,35097.56,15,105292.67,124
abb98d41-a846-4e98-a088-2c5d5534039f,2022-03-30,PC012,Bali,Shopee,2,27669.85,5,55339.7,237
50421205-c8fc-45e9-a2e2-1e00c570a9c7,2024-07-15,PC003,Denpasar,Hypermarket,5,26297.63,10,131488.17,1578
32de3221-792b-4d76-92d6-85a659a734b2,2025-12-13,PC003,Bali,Alfamart,4,29168.4,0,116673.61,2094
eb6a9ecc-d8b6-4e34-8760-2ba81ab4a445,2023-04-06,PC013,Palembang,Alfamart,4,30282.63,0,121130.53,-284
ee42cac1-b097-45e0-848b-b01e4f1b64e6,2024-02-29,PC005,Denpasar,Hypermarket,3,33453.2,0,100359.59,839
40faeb6c-bcc6-41b1-a800-d222bdad82dd,2023-03-09,PC015,Bali,Tokopedia,5,17749.45,0,88747.27,828
ae104c59-aed0-4fe1-bf8c-d945b8f46b5c,2022-12-27,PC011,Makassar,Hypermarket,7,35022.15,0,245155.04,261
64c3236a-043f-4f67-b5e0-2c44f26a2b72,2021-11-23,PC002,Palembang,Shopee,3,32247.53,0,96742.59,531
